id,word_freq,match,average_length,cluster_name
1366,"[('magoba', 1), ('magomba', 1)]","['magoba', 'magomba']",1.0,magoba
1367,"[('mobedco', 4), ('medico', 2), ('vet', 2), ('mobedico', 1), ('mibedico', 1), ('remedies', 1), ('', 1), ('ltd', 1)]","['mobedico', 'mobedco', 'mobedco-', 'mibedico', 'medico']",2.0,mobedco medico
1368,"[('athiriver', 1), ('depo', 1), ('athi', 1), ('river', 1), ('mining', 1), ('ltd', 1)]","['athiriver', 'athi river']",3.0,athiriver depo athi
1369,"[('elitopeelitope', 1)]",['elitopeelitope'],1.0,elitopeelitope
1370,"[('karachi', 1)]",['karachi'],1.0,karachi
1371,"[('tabros', 1)]",['tabros'],1.0,tabros
1372,"[('syova', 5), ('ltd', 2), ('seed', 2), ('syiova', 1), ('seeds', 1), ('u', 1)]","['syiova', 'syova']",2.0,syova ltd
1373,"[('hari', 3), ('kenya', 1), ('krushna', 1)]","['hari', 'hai', 'ari']",2.0,hari kenya
1374,"[('tinisky', 1), ('tinsky', 1)]","['tinisky', 'tinsky']",1.0,tinisky
1375,"[('farmline', 3), ('experts', 2), ('farm', 1), ('line', 1), ('ltd', 1), ('farmeline', 1)]","['farm line', 'farmline', 'farmeline']",2.0,farmline experts
1376,"[('cp', 1), ('all', 1), ('field', 1)]","['cp,all']",2.0,cp all
1377,"[('delpharm', 5), ('reilms', 1), ('dolpharm', 1), ('roims', 1), ('reins', 1), ('reims', 1), ('delphram', 1), ('ltd', 1)]","['delpharm', 'dolpharm', 'delphram']",2.0,delpharm reilms
1378,"[('nkk', 1)]",['nkk'],1.0,nkk
1379,"[('idia', 1)]","['idia', 'india']",1.0,idia
1380,"[('bob', 2), ('martins', 1), ('martin', 1)]",['bob'],2.0,bob martins
1381,"[('silgms', 1)]",['silgms'],1.0,silgms
1382,"[('oxfarm', 1)]",['oxfarm'],1.0,oxfarm
1383,"[('timestar', 1)]",['timestar'],1.0,timestar
1384,"[('aux', 1)]",['aux'],1.0,aux
1385,"[('masai', 2), ('gold', 2), ('maasai', 2), ('masafi', 1), ('masaai', 1), ('cable', 1)]","['masai', 'masafi', 'masaai', 'maasai']",2.0,masai gold
1386,"[('ragson', 1)]",['ragson'],1.0,ragson
1387,"[('shahpuri', 1)]",['shahpuri'],1.0,shahpuri
1388,"[('vectin', 1)]",['vectin'],1.0,vectin
1389,"[('mzee', 1)]",['mzee'],1.0,mzee
1390,"[('mix', 1)]",['mix'],1.0,mix
1391,"[('kenatrick', 1)]",['kenatrick'],1.0,kenatrick
1392,"[('farmark', 5), ('ltd', 1), ('suppliers', 1), ('agencies', 1), ('supplies', 1), ('fsrmark', 1)]","['farmark', 'fsrmark']",2.0,farmark ltd
1393,"[('cimart', 1)]",['cimart'],1.0,cimart
1394,"[('z', 5), ('chem', 5), ('zchem', 2), ('inc', 2), ('inc.', 1), ('inch', 1), ('ltd', 1)]","['z-chem', 'zchem']",2.0,z chem
1395,"[('impala', 1)]",['impala'],1.0,impala
1396,"[('agrevive', 1), ('agrivive', 1), ('revive', 1), ('africa', 1)]","['agrevive', 'agrivive', 'revive']",1.0,agrevive
1397,"[('nanjing', 7), ('essence', 1), ('essense', 1), ('fengshan', 1), ('redsum', 1), ('redsun', 1), ('ningliang', 1)]",['nanjing'],2.0,nanjing essence
1398,"[('class', 2), ('commercial&agricultura', 1), ('commercial', 1), ('agricultural', 1)]","['commercial&agricultura', 'commercial agricultural']",2.0,class commercial&agricultura
1399,"[('nantes', 1), ('nantiaes', 1)]","['nantes', 'nantiaes']",1.0,nantes
1400,"[('colpete', 1), ('compete', 1), ('comlete', 1)]","['colpete', 'compete', 'comlete']",1.0,colpete
1401,"[('crop', 11), ('king', 1), ('health', 1), ('care', 1), ('tend', 1), ('life', 1), ('wonder', 1), ('way', 1), ('max', 1), ('africa', 1), ('chem', 1)]",['crop'],2.0,crop king
1402,"[('limestone', 1), ('uganda', 1), ('ltd', 1)]",['limestone uganda'],3.0,limestone uganda ltd
1403,"[('namaste', 1)]",['namaste'],1.0,namaste
1404,"[('zeditone', 1)]",['zeditone'],1.0,zeditone
1405,"[('alere', 1)]",['alere'],1.0,alere
1406,"[('suntu', 1)]",['suntu'],1.0,suntu
1407,"[('feeds', 2), ('hills', 1), ('hill', 1)]","['hills', 'hill']",2.0,feeds hills
1408,"[('mkulima', 3), ('agrovet', 3), ('supplies', 2), ('general', 2), ('&general', 1), ('supplied', 1), ('&', 1)]",['mkulima agrovet'],4.0,mkulima agrovet supplies general
1409,"[('corveta', 1), ('coverta', 1), ('corvera', 1)]","['corveta', 'coverta', 'corvera']",1.0,corveta
1410,"[('isi', 2), ('sisi', 2), ('pharma', 1), ('pharmaceuticals', 1), ('sementi', 1)]","['isi', 'sisi']",2.0,isi sisi
1411,"[('allied', 7), ('agro', 6), ('ventures', 5), ('ltd', 4), ('pvt.ltd', 2), ('agrow', 1), ('pvt.', 1), ('pvt', 1), ('venture', 1)]","['agrow allied', 'agro allied']",4.0,allied agro ventures ltd
1412,"[('system', 1), ('systems', 1)]","['system', 'systems']",1.0,system
1413,"[('kevian', 3), ('ltd.', 1), ('kevin', 1), ('bakeries', 1), ('evian', 1), ('ltd', 1)]","['kevian', 'kevin', 'evian']",2.0,kevian ltd.
1414,"[('jinja', 2), ('uganda', 1)]",['jinja'],2.0,jinja uganda
1415,"[('dairymaster', 1)]",['dairymaster'],1.0,dairymaster
1416,"[('chema', 5), ('chem', 1), ('ltd', 1), ('agroscience', 1), ('industries', 1)]",['chema'],2.0,chema chem
1417,"[('his', 1), ('grace', 1)]",['his'],2.0,his grace
1418,"[('highranch', 2), ('feeds', 2), ('high', 1), ('ranch', 1)]","['highranch', 'high ranch']",2.0,highranch feeds
1419,"[('gskltd', 1)]",['gskltd'],1.0,gskltd
1420,"[('nacklick', 1), ('macklick', 1), ('naklick', 1), ('enterprise', 1)]","['nacklick', 'naklick', 'macklick']",1.0,nacklick
1421,"[('kinyara', 1)]",['kinyara'],1.0,kinyara
1422,"[('sal', 2), ('seal', 1), ('ltd', 1)]","['sal', 'seal', 'salt', 'asal']",1.0,sal
1423,"[('ancrop', 2), ('anicrop', 2), ('services', 1), ('ltd', 1)]","['ancrop', 'anicrop']",2.0,ancrop anicrop
1424,"[('geno', 4), ('glen', 2), ('gene', 2), ('pharm', 2), ('gen', 1), ('feeds', 1), ('genp', 1), ('pharmaceuticals', 1), ('pharma', 1)]","['gen', 'gren', 'glen', 'genp', 'geno', 'gene']",2.0,geno glen
1425,"[('cropsta', 1)]",['cropsta'],1.0,cropsta
1426,"[('healing', 1), ('oil', 1)]",['healing'],2.0,healing oil
1427,"[('elitop', 1), ('elitope', 1)]","['elitop', 'elitope']",1.0,elitop
1428,"[('sanga', 6), ('san', 2), ('sana', 1), ('pharma', 1), ('sanja', 1), ('agrochemicals', 1), ('vets', 1), ('vet.chem.ltd', 1), ('santa', 1), ('vet', 1), ('vet.chem', 1), ('chem', 1), ('disk', 1), ('stana', 1)]","['sana', 'stana', 'santa', 'sanja', 'sanga', 'san']",2.0,sanga san
1429,"[('ochoa', 5), ('labs', 1), ('laboratory', 1), ('laboratories', 1), ('ltd', 1)]",['ochoa'],2.0,ochoa labs
1430,"[('ipca', 4), ('lab', 1), ('labs', 1), ('laboratories', 1), ('ipica', 1)]","['ipca', 'ipica']",2.0,ipca lab
1431,"[('shell', 4), ('advance', 1), ('ltd', 1), ('co.ltd', 1)]",['shell'],2.0,shell advance
1432,"[('miseco', 1), ('misecco', 1)]","['miseco', 'misecco']",1.0,miseco
1433,"[('ajab', 3), ('ajabu', 3), ('ltd', 2), ('company', 1), ('feeds', 1)]","['ajab', 'ajabu']",2.0,ajab ajabu
